,species,vernacularName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,eventRemarks,locality,locationRemarks,occurrenceRemarks,stateProvince,year,month,basisOfRecord,taxonRank,taxonomicStatus
3249,Desmognathus quadramaculatus,,36.09506046516559,-81.80151070986871,4884.36,WGS84,,"Grandfather Mt. Hwy. 221, 7.3 mi NE Linville",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3250,Desmognathus quadramaculatus,,35.3207,-82.8449,188.29,WGS84,,Graveyard Fields,,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3251,Desmognathus quadramaculatus,Blackbelly Salamander,35.3674,-82.7817,805.0,WGS84,,ca. 9.6 airmi. NNW Brevard,,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3252,Desmognathus quadramaculatus,,35.0682,-83.2388,27.36,WGS84,,"Dry Falls, ca. 2 mi NW Highlands",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3253,Desmognathus quadramaculatus,,35.2919,-82.739,819.16,WGS84,,"Pisgah National Forest, White Pines Campground, off Hwy. 276",,COLLECTED 2-3 JUL 1971,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3254,Desmognathus quadramaculatus,,35.2919,-82.739,819.16,WGS84,,"Pisgah National Forest, White Pines Campground, off Hwy. 276",,COLLECTED 2-3 JUL 1971,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3255,Desmognathus quadramaculatus,,35.2919,-82.739,819.16,WGS84,,"Pisgah National Forest, White Pines Campground, off Hwy. 276",,COLLECTED 2-3 JUL 1971,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3256,Desmognathus quadramaculatus,,36.61144904618266,-81.75370983341985,220.48,WGS84,,"Hwy. 91, 0.1 mi S Virginia state line",,,Tennessee,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3257,Desmognathus quadramaculatus,,36.09506046516559,-81.80151070986871,4884.36,WGS84,,"Grandfather Mt. Hwy. 221, 7.3 mi NE Linville",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3258,Desmognathus quadramaculatus,,35.3624,-82.7806,255.89,WGS84,,"Pisgah National Forest, Buck Springs Trail, 2.4 mi SE Blue Ridge Parkway on Hwy. 276",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3259,Desmognathus quadramaculatus,Blackbelly Salamander,35.3674,-82.7817,805.0,WGS84,,ca. 9.6 airmi. NNW Brevard,,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3260,Desmognathus quadramaculatus,,35.3624,-82.7806,255.89,WGS84,,"Pisgah National Forest, Buck Springs Trail, 2.4 mi SE Blue Ridge Parkway on Hwy. 276",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3261,Desmognathus quadramaculatus,,36.09506046516559,-81.80151070986871,4884.36,WGS84,,"Grandfather Mt. Hwy. 221, 7.3 mi NE Linville",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3262,Desmognathus quadramaculatus,,35.3207,-82.8449,188.29,WGS84,,Graveyard Fields,,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3263,Desmognathus quadramaculatus,,36.1086601703942,-81.77821009024575,992.97,WGS84,,"Hwy. 221, 9.7 mi E Linville",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3264,Desmognathus quadramaculatus,Blackbelly Salamander,35.3207,-82.8469,805.0,WGS84,,"ca. 6.7 airmi. SSW Cruso, Graveyard Fields Overlook off BRP",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3265,Desmognathus quadramaculatus,,35.3207,-82.8449,188.29,WGS84,,"Graveyard Fields, along Blue Ridge Parkway",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3266,Desmognathus quadramaculatus,,36.1086601703942,-81.77821009024575,992.97,WGS84,,"Hwy. 221, 9.7 mi E Linville",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3267,Desmognathus quadramaculatus,Blackbelly Salamander,35.3207,-82.8469,201.0,WGS84,,"ca. 6.7 airmi. SSW Cruso, Graveyard Fields Overlook, off BRP",,Larvae.,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3268,Desmognathus quadramaculatus,,36.61144904618266,-81.75370983341985,220.48,WGS84,,"Hwy. 91, 0.1 mi S Virginia state line",,,Tennessee,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3269,Desmognathus quadramaculatus,,35.3207,-82.8449,188.29,WGS84,,Graveyard Fields,,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3270,Desmognathus quadramaculatus,,36.64904830513557,-81.60660585542685,1314.83,WGS84,,"N Face Whitetop Mt., 0.8 mi SE Smyth County line",,,Virginia,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3271,Desmognathus quadramaculatus,,35.2919,-82.739,819.16,WGS84,,"Pisgah National Forest, White Pines Campground, off Hwy. 276",,COLLECTED 2-3 JUL 1971,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3272,Desmognathus quadramaculatus,,35.3624,-82.7806,255.89,WGS84,,"Pisgah National Forest, Buck Springs Trail, 2.4 mi SE Blue Ridge Parkway on Hwy. 276",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3273,Desmognathus quadramaculatus,,35.3207,-82.8449,188.29,WGS84,,"Graveyard Fields, along Blue Ridge Parkway",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3274,Desmognathus quadramaculatus,,35.3624,-82.7806,255.89,WGS84,,"Pisgah National Forest, Buck Springs Trail, 2.4 mi SE Blue Ridge Parkway on Hwy. 276",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3275,Desmognathus quadramaculatus,Blackbelly Salamander,36.2642,-81.2749,402.0,WGS84,,ca. 10 miles NW North Wilkesboro,,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3276,Desmognathus quadramaculatus,,35.3624,-82.7806,255.89,WGS84,,"Pisgah National Forest, Buck Springs Trail, 2.4 mi SE Blue Ridge Parkway on Hwy. 276",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3277,Desmognathus quadramaculatus,Blackbelly Salamander,36.2642,-81.2749,402.0,WGS84,,ca. 10 miles NW North Wilkesboro,,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3278,Desmognathus quadramaculatus,,35.2919,-82.739,819.16,WGS84,,"Pisgah National Forest, White Pines Campground, off Hwy. 276",,COLLECTED 2-3 JUL 1971,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3279,Desmognathus quadramaculatus,,36.09506046516559,-81.80151070986871,4884.36,WGS84,,"Grandfather Mt. Hwy. 221, 7.3 mi NE Linville",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3280,Desmognathus quadramaculatus,,35.3624,-82.7806,255.89,WGS84,,"Pisgah National Forest, Buck Springs Trail, 2.4 mi SE Blue Ridge Parkway on Hwy. 276",,EXCHANGE LOAN TO USSR ACADEMY OF SCIENCES 10 FEB 1986,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3281,Desmognathus quadramaculatus,,35.2919,-82.739,819.16,WGS84,,"Pisgah National Forest, White Pines Campground, off Hwy. 276",,COLLECTED 2-3 JUL 1971,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3282,Desmognathus quadramaculatus,,35.3207,-82.8449,188.29,WGS84,,"Graveyard Fields, along Blue Ridge Parkway",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3283,Desmognathus quadramaculatus,,35.1528,-83.5814,,WGS84,,"Nantahala National Forest, vicinity of Wayah Gap",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3284,Desmognathus quadramaculatus,,35.2919,-82.739,819.16,WGS84,,"Pisgah National Forest, White Pines Campground, off Hwy. 276",,COLLECTED 2-3 JUL 1971,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3285,Desmognathus quadramaculatus,,35.2919,-82.739,819.16,WGS84,,"Pisgah National Forest, White Pines Campground, off Hwy. 276",,COLLECTED 2-3 JUL 1971,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3286,Desmognathus quadramaculatus,,36.1086601703942,-81.77821009024575,992.97,WGS84,,"Hwy. 221, 9.7 mi E Linville",,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3287,Desmognathus quadramaculatus,,35.3207,-82.8449,188.29,WGS84,,Graveyard Fields,,,North Carolina,1971.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3288,Desmognathus quadramaculatus,Blackbelly Salamander,36.5182,-81.109,,WGS84,,1.2 miles N Sparta,,under rocks & debris in creek off Co. Rd. 1419.,North Carolina,1971.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3289,Desmognathus quadramaculatus,Blackbelly Salamander,36.5182,-81.109,,WGS84,,1.2 miles N Sparta,,under rocks & debris in creek off Co. Rd. 1419.,North Carolina,1971.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3290,Desmognathus quadramaculatus,,34.8814,-83.3522,,WGS84,,"Chattahoochee National Forest, Warwoman Dell",,,Georgia,1971.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3291,Desmognathus quadramaculatus,,34.8814,-83.3522,,WGS84,,"Chattahoochee National Forest, Warwoman Dell",,,Georgia,1971.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3292,Desmognathus quadramaculatus,Blackbelly Salamander,36.5182,-81.109,,WGS84,,1.2 miles N Sparta,,under rocks & debris in creek off Co. Rd. 1419.,North Carolina,1971.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3293,Desmognathus quadramaculatus,,34.8814,-83.3522,,WGS84,,"Chattahoochee National Forest, Warwoman Dell",,,Georgia,1971.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3294,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3295,Desmognathus quadramaculatus,,35.679444,-83.510278,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3296,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3297,Desmognathus quadramaculatus,,35.679444,-83.510278,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3298,Desmognathus quadramaculatus,,35.679444,-83.510278,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3299,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3300,Desmognathus quadramaculatus,,35.679444,-83.510278,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3301,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3302,Desmognathus quadramaculatus,,35.679444,-83.510278,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3303,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3304,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3305,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3306,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3307,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3308,Desmognathus quadramaculatus,,35.679444,-83.510278,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3309,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3310,Desmognathus quadramaculatus,,35.679444,-83.510278,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3311,Desmognathus quadramaculatus,,35.2,-83.783333,,WGS84,,"5 mi S Gatlinburg, Great Smokey Mountains National Park",,,Tennessee,1971.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3312,Desmognathus quadramaculatus,,34.79630999911546,-82.84037000000001,5423.0,WGS84,Donated by R. Montanucci; above Isaqueena Lake,Six  Mile Creek,,,South Carolina,1970.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3313,Desmognathus quadramaculatus,Blackbelly Salamander,36.0664,-81.8708,4023.0,WGS84,,Linville,,,North Carolina,1970.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3314,Desmognathus quadramaculatus,Blackbelly Salamander,36.0664,-81.8708,4023.0,WGS84,,Linville,,,North Carolina,1970.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3315,Desmognathus quadramaculatus,,36.61,-81.48,177.03,WGS84,,"Mount Rogers State Park, creek at entrance from US Highway 58",,,Virginia,1970.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3316,Desmognathus quadramaculatus,,36.61,-81.48,177.03,WGS84,,"Mount Rogers State Park, creek at entrance from US Highway 58",,,Virginia,1970.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3317,Desmognathus quadramaculatus,Blackbelly Salamander,35.1134,-83.2209,402.0,WGS84,,"Deep Gap, near Standing Indian Mountain, 4300'",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3318,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3319,Desmognathus quadramaculatus,,35.0027,-83.0456,,WGS84,,"Whitewater Falls, SW of, on County Route S-37-413, ca. 0.6 mi (by road) E of its junction with South Carolina Route 107, Sumter National Forest (Site SGT-70-15)",,,South Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3320,Desmognathus quadramaculatus,,35.0027,-83.0456,,WGS84,,"Whitewater Falls, SW of, on County Route S-37-413, ca. 0.6 mi (by road) E of its junction with South Carolina Route 107, Sumter National Forest (Site SGT-70-15)",,,South Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3321,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3322,Desmognathus quadramaculatus,,35.0027,-83.0456,,WGS84,,"Whitewater Falls, SW of, on County Route S-37-413, ca. 0.6 mi (by road) E of its junction with South Carolina Route 107, Sumter National Forest (Site SGT-70-15)",,,South Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3323,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3324,Desmognathus quadramaculatus,,35.0027,-83.0456,,WGS84,,"Whitewater Falls, SW of, on County Route S-37-413, ca. 0.6 mi (by road) E of its junction with South Carolina Route 107, Sumter National Forest (Site SGT-70-15)",,,South Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3325,Desmognathus quadramaculatus,Blackbelly Salamander,35.1134,-83.2209,402.0,WGS84,,"Deep Gap, near Standing Indian Mountain, 4300'",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3326,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3327,Desmognathus quadramaculatus,,35.0027,-83.0456,,WGS84,,"Whitewater Falls, SW of, on County Route S-37-413, ca. 0.6 mi (by road) E of its junction with South Carolina Route 107, Sumter National Forest (Site SGT-70-15)",,,South Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3328,Desmognathus quadramaculatus,,35.7443,-82.214,,WGS84,,"Busick, SW of, Neals Creek, Pisgah National Forest (Site SGT-70-28)",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3329,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3330,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3331,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3332,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3333,Desmognathus quadramaculatus,,35.0027,-83.0456,,WGS84,,"Whitewater Falls, SW of, on County Route S-37-413, ca. 0.6 mi (by road) E of its junction with South Carolina Route 107, Sumter National Forest (Site SGT-70-15)",,,South Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3334,Desmognathus quadramaculatus,Blackbelly Salamander,35.1134,-83.2209,402.0,WGS84,,"Deep Gap, near Standing Indian Mountain, 4300'",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3335,Desmognathus quadramaculatus,,35.0027,-83.0456,,WGS84,,"Whitewater Falls, SW of, on County Route S-37-413, ca. 0.6 mi (by road) E of its junction with South Carolina Route 107, Sumter National Forest (Site SGT-70-15)",,,South Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3336,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3337,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3338,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3339,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3340,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3341,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3342,Desmognathus quadramaculatus,,35.17844,-83.55341,50.0,WGS84,,"Nantahala National Forest, Wayah Bald & Wayah Creek",,,North Carolina,1970.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3343,Desmognathus quadramaculatus,,36.416667,-81.466667,,WGS84,,"Foothills of Jefferson Mountains, East Jefferson",,,North Carolina,1970.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3344,Desmognathus quadramaculatus,,36.416667,-81.466667,,WGS84,,East Jefferson,,,North Carolina,1970.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3345,Desmognathus quadramaculatus,,36.416667,-81.466667,,WGS84,,East Jefferson,,,North Carolina,1970.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3346,Desmognathus quadramaculatus,,36.416667,-81.466667,,WGS84,,East Jefferson,,,North Carolina,1970.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3347,Desmognathus quadramaculatus,Blackbelly Salamander,34.8165,-83.1298,201.0,WGS84,,"[ca. 5.2 miles NW Walhalla], Stumphouse [Mountain] Tunnel",,,South Carolina,1970.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3348,Desmognathus quadramaculatus,Blackbelly Salamander,34.8165,-83.1298,201.0,WGS84,,"[ca. 5.2 miles NW Walhalla], Stumphouse [Mountain] Tunnel",,,South Carolina,1970.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3349,Desmognathus quadramaculatus,Blackbelly Salamander,35.5395,-82.199,402.0,WGS84,,8.5 miles SE Black Mountain,,,North Carolina,1969.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3350,Desmognathus quadramaculatus,,36.09602,-81.80774,2745.54,WGS84,,5 mi NE Linville,,,North Carolina,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3351,Desmognathus quadramaculatus,,36.09576045539514,-81.79051041258407,992.97,WGS84,,"6 mi NE Linville on Rte. 221, Grandfather Mt.",,,North Carolina,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3352,Desmognathus quadramaculatus,,36.3011,-81.3668,1635.09,WGS84,,Blue Ridge Parkway mi 261.8,,,North Carolina,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3353,Desmognathus quadramaculatus,,35.035486,-83.454036,542.35,WGS84,,"USA: North Carolina: Macon: Coweeta Exp For, wet rockface along Ball Cr Rd 3.7 mi W of hydrological station [VERBATIM ELEVATION:3800ft]",,,North Carolina,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3354,Desmognathus quadramaculatus,,36.77154609407253,-80.4052732105376,46.67,WGS84,,Blue Ridge Parkway mi 174.3,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3355,Desmognathus quadramaculatus,,36.3011,-81.3668,1635.09,WGS84,,Blue Ridge Parkway mi 261.8,,,North Carolina,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3356,Desmognathus quadramaculatus,,36.3011,-81.3668,1635.09,WGS84,,Blue Ridge Parkway mi 261.8,,,North Carolina,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3357,Desmognathus quadramaculatus,,36.87134398592545,-80.28106986178237,46.67,WGS84,,Blue Ridge Parkway mi 162,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3358,Desmognathus quadramaculatus,,36.77154609407253,-80.4052732105376,46.67,WGS84,,Blue Ridge Parkway mi 174.3,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3359,Desmognathus quadramaculatus,,35.97826305337222,-81.91911379209546,188.29,WGS84,,"Camp Creek, Blue Ridge Parkway",,,North Carolina,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3360,Desmognathus quadramaculatus,,36.87134398592545,-80.28106986178237,46.67,WGS84,,Blue Ridge Parkway mi 162,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3361,Desmognathus quadramaculatus,,36.77154609407253,-80.4052732105376,46.67,WGS84,,Blue Ridge Parkway mi 174.3,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3362,Desmognathus quadramaculatus,,36.77154609407253,-80.4052732105376,46.67,WGS84,,Blue Ridge Parkway mi 174.3,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3363,Desmognathus quadramaculatus,,36.3011,-81.3668,1635.09,WGS84,,Blue Ridge Parkway mi 261.8,,,North Carolina,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3364,Desmognathus quadramaculatus,,36.87134398592545,-80.28106986178237,46.67,WGS84,,Blue Ridge Parkway mi 162,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3365,Desmognathus quadramaculatus,,36.77154609407253,-80.4052732105376,46.67,WGS84,,Blue Ridge Parkway mi 174.3,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3366,Desmognathus quadramaculatus,,36.77154609407253,-80.4052732105376,46.67,WGS84,,Blue Ridge Parkway mi 174.3,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
3367,Desmognathus quadramaculatus,,36.77154609407253,-80.4052732105376,46.67,WGS84,,Blue Ridge Parkway mi 174.3,,,Virginia,1969.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
